kepid,kepoi_name,koi_disposition,koi_period,koi_duration,koi_depth,koi_num_transits,koi_model_snr,koi_prad,koi_teq,koi_insol,koi_steff,koi_slogg,koi_srad,koi_smass,koi_kepmag,ra,dec
9595686,K00944.01,FALSE POSITIVE,3.108251172,2.5048,1867.7,435.0,156.5,4.43,1096.0,340.69,5330.0,4.495,0.847,0.819,15.361,294.79974,46.207569
9605514,K00945.01,CONFIRMED,25.8474958,5.985,537.4,42.0,27.3,2.4,672.0,48.23,6297.0,4.448,1.031,1.084,15.083,297.9516,46.264721
9605514,K00945.02,CONFIRMED,40.715561,6.894,680.9,25.0,28.9,2.7,578.0,26.34,6297.0,4.448,1.031,1.084,15.083,297.9516,46.264721
9661877,K00946.01,FALSE POSITIVE,20.42720701,3.447,1273.0,55.0,36.7,4.42,674.0,48.72,6014.0,4.494,0.958,1.043,15.163,296.65915,46.382172
5728283,K01011.01,FALSE POSITIVE,6.198273591,7.53837,47302.6,210.0,2561.1,19.81,985.0,222.23,6038.0,4.524,0.898,0.982,15.67,297.62027,40.943089
8127639,K01012.01,FALSE POSITIVE,1.023471798,2.3499,861.4,1106.0,63.0,3.78,1727.0,2103.09,5741.0,4.491,0.893,0.901,15.381,300.45575,43.934349
6047498,K01013.01,FALSE POSITIVE,0.51872711,1.252,714.1,1287.0,93.3,19.07,1965.0,3537.27,5572.0,4.597,0.762,0.853,15.348,293.38556,41.349819
8125580,K01014.01,CONFIRMED,17.31711739,3.1518,1473.0,77.0,35.9,2.04,454.0,10.07,4719.0,4.753,0.502,0.52,15.759,299.89722,43.903912
8158127,K01015.01,CONFIRMED,9.42889884,4.4481,565.4,75.0,50.4,4.39,1163.0,432.9,5897.0,3.98,1.86,1.204,14.5,289.09689,44.004379
10158990,K01080.01,FALSE POSITIVE,1.096583368,2.1188,308.5,973.0,44.3,1.35,1474.0,1119.9,5222.0,4.528,0.763,0.717,14.867,297.78802,47.10107
10149023,K01081.01,CANDIDATE,9.95639775,5.615,510.5,139.0,32.9,28.15,905.0,158.42,6161.0,4.454,1.053,1.15,15.22,294.76855,47.13279
10141900,K01082.01,CONFIRMED,6.50327035,2.591,418.3,200.0,19.0,1.67,804.0,98.81,4999.0,4.49,0.843,0.8,15.692,292.14447,47.157349
10141900,K01082.02,CONFIRMED,4.09667624,2.19,302.3,291.0,16.2,1.42,938.0,182.9,4999.0,4.49,0.843,0.8,15.692,292.14447,47.157349
10141900,K01082.03,CONFIRMED,1.196548464,1.2592,224.6,1071.0,16.5,1.25,1414.0,945.12,4999.0,4.49,0.843,0.8,15.692,292.14447,47.157349
8410727,K01148.01,CONFIRMED,11.47609015,5.046,182.3,120.0,27.7,2.07,984.0,221.34,6071.0,4.202,1.41,1.156,13.908,282.2001,44.422298
8410727,K01148.02,CONFIRMED,25.2630467,6.22,125.5,55.0,14.3,1.71,756.0,77.24,6071.0,4.202,1.41,1.156,13.908,282.2001,44.422298
8349405,K01149.01,FALSE POSITIVE,7.1688266,1.29,,,,,,,,,,,15.602,284.38562,44.391289
8278371,K01150.01,CONFIRMED,0.677374687,1.8361,76.7,1977.0,38.7,0.9,2099.0,4572.56,5718.0,4.395,1.037,0.974,13.326,281.76639,44.292549
8280511,K01151.01,CONFIRMED,10.43547031,3.4167,210.2,127.0,36.7,1.22,759.0,78.35,5528.0,4.499,0.853,0.838,13.404,283.00296,44.284229
8280511,K01151.02,CONFIRMED,7.41084314,3.245,124.1,178.0,25.6,0.94,850.0,123.4,5528.0,4.499,0.853,0.838,13.404,283.00296,44.284229
9710326,K00947.01,CONFIRMED,28.59914031,3.6567,1585.1,44.0,53.8,1.83,298.0,1.87,3755.0,4.781,0.461,0.47,15.19,291.86285,46.42926
9761882,K00948.01,CONFIRMED,24.58716355,3.984,907.5,55.0,35.6,2.37,530.0,18.72,5474.0,4.605,0.749,0.831,15.598,287.56967,46.56786
5297298,K00130.01,FALSE POSITIVE,34.193600311,5.41382,13714.8,39.0,1405.6,21.95,778.0,86.74,6129.0,3.991,1.786,1.14,13.325,297.36032,40.42981
9766437,K00949.01,CONFIRMED,12.53248222,4.0168,1145.9,109.0,66.7,3.24,775.0,85.15,5997.0,4.522,0.904,0.991,15.485,290.06799,46.57914
9772531,K00950.01,CANDIDATE,31.201692472,2.15663,34513.7,44.0,607.4,8.31,286.0,1.59,3748.0,4.796,0.449,0.461,15.798,292.65704,46.537338
9775938,K00951.01,CONFIRMED,13.19720694,3.4872,2141.4,103.0,116.2,4.18,642.0,40.03,4954.0,4.462,0.885,0.827,15.223,294.06848,46.57933
8644288,K00137.02,CONFIRMED,14.85890852,3.5252,3269.0,93.0,456.8,5.94,720.0,63.52,5356.0,4.338,1.055,0.882,13.549,298.07944,44.746319
8158127,K01015.02,CONFIRMED,4.08897299,3.585,157.9,162.0,19.0,2.36,1537.0,1317.96,5897.0,3.98,1.86,1.204,14.5,289.09689,44.004379
8176653,K01016.01,FALSE POSITIVE,2.866680334,1.1264,712.4,465.0,43.0,2.93,1045.0,282.64,5238.0,4.598,0.764,0.854,15.028,295.4722,44.077381
8174625,K01017.01,CONFIRMED,17.44486016,4.445,826.9,75.0,46.0,3.24,679.0,50.32,5568.0,4.413,0.966,0.882,15.007,294.84384,44.077679
8183911,K01018.01,FALSE POSITIVE,8.30697421,2.76,158.7,166.0,17.4,37.99,1246.0,570.93,5300.0,3.69,2.124,0.804,13.838,297.49332,44.051868
8179973,K01019.01,FALSE POSITIVE,2.49705175,3.79,,,,,,,,,,,10.266,296.48187,44.009151
10157458,K01083.01,CONFIRMED,7.33685101,3.548,325.8,140.0,21.6,1.52,875.0,138.46,5795.0,4.554,0.848,0.938,15.302,297.39319,47.164631
4649305,K00143.01,FALSE POSITIVE,22.65117451,3.6895,2250.0,58.0,170.1,7.62,855.0,126.57,6968.0,4.31,1.333,1.333,13.682,290.10333,39.781631
10148521,K01084.01,FALSE POSITIVE,1.204274435,1.3362,185.8,1106.0,34.7,1.19,1564.0,1413.91,5668.0,4.552,0.849,0.938,14.415,294.59613,47.197449
10118816,K01085.01,CONFIRMED,7.71790675,1.84,306.8,180.0,12.6,0.9,502.0,15.01,3975.0,4.753,0.509,0.535,15.233,281.05011,47.188148
10122255,K01086.01,CONFIRMED,27.6652847,6.633,469.2,49.0,36.1,2.21,641.0,39.94,6036.0,4.396,1.017,0.939,14.609,283.1846,47.15567
3124412,K01087.01,FALSE POSITIVE,0.948950734,4.0245,2133.0,1413.0,238.6,36.87,2103.0,4636.91,6307.0,4.391,1.133,1.152,14.909,293.24384,38.27327
3835670,K00149.01,CONFIRMED,14.55730897,7.7643,956.9,95.0,200.0,4.32,879.0,141.0,5774.0,4.159,1.412,1.048,13.397,286.6301,38.945599
10287248,K01152.01,FALSE POSITIVE,4.722254104,3.451,82670.0,220.0,314.1,14.45,557.0,22.67,3801.0,4.776,0.488,0.517,13.987,296.69562,47.327309
10351767,K01153.01,FALSE POSITIVE,0.635069939,2.07171,33117.3,840.0,578.6,57.77,2351.0,7193.72,6340.0,4.434,1.058,1.106,14.539,296.32028,47.40657
10295951,K01154.01,CANDIDATE,6.810823723,7.98574,14446.8,160.0,1441.9,26.06,1626.0,1656.16,7226.0,3.967,2.079,1.461,12.628,299.10281,47.377781
10342041,K01155.01,FALSE POSITIVE,0.933746515,6.6522,2936.6,1443.0,549.5,25.54,1508.0,1222.25,5252.0,4.596,0.716,0.737,14.658,292.83301,47.495529
10514770,K01156.01,FALSE POSITIVE,1.872421727,1.5261,3018.9,711.0,179.0,5.65,1298.0,672.92,5337.0,4.486,0.825,0.76,15.29,281.5238,47.755341
9775938,K00951.02,CONFIRMED,33.6528474,3.9616,1140.8,38.0,41.9,3.05,470.0,11.5,4954.0,4.462,0.885,0.827,15.223,294.06848,46.57933
9787239,K00952.01,CONFIRMED,5.90127815,2.1979,1525.2,176.0,56.6,1.94,514.0,16.54,3731.0,4.75,0.498,0.509,15.801,297.84241,46.574268
9787239,K00952.02,CONFIRMED,8.75209691,2.3742,1367.6,121.0,44.8,1.83,451.0,9.76,3731.0,4.75,0.498,0.509,15.801,297.84241,46.574268
9787239,K00952.03,CONFIRMED,22.78078241,3.3002,1925.1,47.0,46.4,2.17,328.0,2.73,3731.0,4.75,0.498,0.509,15.801,297.84241,46.574268
9787239,K00952.04,CONFIRMED,2.896005211,1.6776,614.1,345.0,28.6,1.23,652.0,42.53,3731.0,4.75,0.498,0.509,15.801,297.84241,46.574268
9787239,K00952.05,CONFIRMED,0.742957911,0.6688,843.3,1202.0,45.3,1.47,1026.0,262.51,3731.0,4.75,0.498,0.509,15.801,297.84241,46.574268
2309719,K01020.01,FALSE POSITIVE,54.35635067,6.4345,10510.4,23.0,628.1,38.81,566.0,24.18,6161.0,4.281,1.255,1.095,12.899,292.93085,37.60664
2558363,K01021.01,FALSE POSITIVE,0.54624855,2.0543,639.7,2385.0,42.9,18.93,1837.0,2677.36,5414.0,4.625,0.714,0.792,15.996,287.13388,37.83926
2716853,K01022.01,CONFIRMED,18.82744023,4.664,1006.2,74.0,29.5,2.7,632.0,37.82,5687.0,4.538,0.86,0.93,15.762,292.26813,37.955639
2445154,K01023.01,FALSE POSITIVE,8.4120069,3.923,819.6,156.0,39.7,1.71,590.0,28.69,4502.0,4.668,0.621,0.662,15.156,291.85382,37.74192
2715135,K01024.01,CONFIRMED,5.747711909,1.8923,820.1,231.0,51.7,1.86,641.0,40.07,4252.0,4.64,0.632,0.637,14.496,291.90326,37.90229
8644288,K00137.03,CONFIRMED,3.504691252,1.9811,315.1,355.0,67.5,2.03,1165.0,435.21,5356.0,4.338,1.055,0.882,13.549,298.07944,44.746319
3113266,K01088.01,FALSE POSITIVE,0.995861402,1.1507,4993.8,1347.0,272.0,26.93,1477.0,1124.35,5286.0,4.604,0.706,0.731,15.577,290.63943,38.28463
3247268,K01089.01,CONFIRMED,86.67856052,10.1289,8244.1,13.0,318.3,9.83,434.0,8.41,5822.0,4.351,1.081,0.957,14.696,294.4335,38.35545
3247268,K01089.02,CONFIRMED,12.21828097,2.6969,1843.4,84.0,90.1,5.1,835.0,114.59,5822.0,4.351,1.081,0.957,14.696,294.4335,38.35545
3232859,K01090.01,FALSE POSITIVE,8.387210055,1.6477,4952.0,160.0,180.6,72.52,1211.0,509.55,6089.0,4.044,1.795,1.299,14.01,290.862,38.35358
3098184,K01091.01,FALSE POSITIVE,15.2384539,19.292,7019.0,38.0,56.0,9.84,829.0,111.67,6384.0,4.419,1.086,1.129,15.148,286.00031,38.284599
2720309,K01092.01,FALSE POSITIVE,0.413334492,2.3808,2025.1,,236.9,31.52,2509.0,9374.09,5973.0,4.465,1.016,1.099,14.784,293.02512,37.992641
10342065,K01157.01,FALSE POSITIVE,0.93374614,6.551,1717.5,1444.0,365.7,149.71,3303.0,28084.15,5438.0,3.424,4.319,1.807,13.964,292.84213,47.483829
10352945,K01158.01,FALSE POSITIVE,6.47179275,6.788,402.5,136.0,30.7,2.08,1075.0,316.0,6341.0,4.446,1.033,1.083,15.403,296.69971,47.406731
10354039,K01159.01,CONFIRMED,64.617518,5.796,2486.6,16.0,61.9,5.4,383.0,5.09,5043.0,4.47,0.881,0.834,15.332,297.01483,47.486431
10330115,K01160.01,CONFIRMED,13.21409607,3.5641,1154.8,98.0,38.0,2.77,629.0,36.95,5333.0,4.62,0.728,0.813,15.987,287.65363,47.41481
10426656,K01161.01,CONFIRMED,6.05729966,3.7419,385.2,180.0,35.1,1.94,947.0,189.98,5334.0,4.372,1.004,0.865,14.678,299.12753,47.59383
9820483,K00953.01,CONFIRMED,3.584101048,2.7316,2608.1,366.0,166.3,4.66,1131.0,386.66,5739.0,4.518,0.922,1.021,15.954,286.48227,46.692451
9941662,K00013.01,CONFIRMED,1.763587535,3.16877,4590.6,761.0,4061.9,21.42,3559.0,37958.27,9107.0,3.867,3.031,2.466,9.958,286.97119,46.868359
7778437,K00131.01,CONFIRMED,5.014234733,4.589,6536.0,266.0,794.3,10.63,1308.0,692.13,6490.0,4.32,1.307,1.304,13.797,299.09753,43.497589
9823457,K00954.01,CONFIRMED,8.11528727,3.211,834.9,164.0,59.1,3.1,879.0,140.92,5926.0,4.532,0.887,0.978,15.219,288.21194,46.615002
9823457,K00954.02,CONFIRMED,36.9250409,4.9381,902.0,37.0,39.3,3.01,530.0,18.7,5926.0,4.532,0.887,0.978,15.219,288.21194,46.615002
2574201,K01025.01,FALSE POSITIVE,37.4783492,5.317,1467.9,35.0,18.3,10.05,262.0,1.12,3687.0,4.813,0.44,0.459,15.501,291.10846,37.857792
2166206,K01028.01,FALSE POSITIVE,8.09695764,3.319,283.5,165.0,35.4,34.0,1197.0,484.58,5949.0,4.024,1.707,1.122,13.295,292.73627,37.560341
2164169,K01029.01,CONFIRMED,32.3122867,6.569,677.8,43.0,33.6,4.84,699.0,56.49,5821.0,4.108,1.494,1.043,14.757,292.29099,37.580799
2574338,K01030.01,CONFIRMED,9.22961384,2.235,492.1,142.0,19.3,2.79,1021.0,257.11,6320.0,4.347,1.252,1.273,15.399,291.13849,37.859299
2584163,K01031.01,CONFIRMED,14.5598556,5.624,290.6,94.0,15.6,1.64,758.0,78.26,5959.0,4.46,0.966,0.983,15.16,293.25412,37.846191
4180280,K00144.01,CONFIRMED,4.176254191,3.6716,1360.1,259.0,249.7,3.07,876.0,139.48,4957.0,4.594,0.776,0.867,13.698,296.52429,39.24976
3239636,K01093.01,FALSE POSITIVE,0.528755447,5.714,408.5,1265.0,100.1,47.75,3271.0,27241.45,6151.0,3.92,1.954,1.158,14.662,292.58304,38.374378
2721030,K01094.01,CONFIRMED,6.10027621,4.7476,766.6,222.0,43.2,2.59,990.0,227.15,5957.0,4.506,0.937,1.026,15.678,293.18454,37.969841
3329204,K01095.01,CANDIDATE,51.59809554,2.0153,5869.2,25.0,79.7,6.57,449.0,9.61,5681.0,4.551,0.859,0.957,15.617,287.61688,38.402321
3230491,K01096.01,CANDIDATE,1500.0,7.109,9592.0,,62.5,9.8,139.0,0.09,5606.0,4.597,0.76,0.832,14.709,290.18304,38.321941
3340070,K01097.01,FALSE POSITIVE,10.9110487,7.033,401.9,,28.3,2.36,786.0,90.07,5903.0,4.546,0.864,0.955,15.172,290.89407,38.435032
7626506,K00150.01,CONFIRMED,8.408878137,3.4967,798.9,162.0,147.2,2.28,809.0,101.22,5551.0,4.508,0.812,0.776,13.771,296.98102,43.209751
10426656,K01161.02,CONFIRMED,10.93725572,3.0822,421.6,88.0,24.6,2.41,777.0,86.28,5334.0,4.372,1.004,0.865,14.678,299.12753,47.59383
10426656,K01161.03,CONFIRMED,2.97136658,2.716,233.3,328.0,25.6,1.52,1200.0,490.13,5334.0,4.372,1.004,0.865,14.678,299.12753,47.59383
10528068,K01162.01,CONFIRMED,158.6850022,11.5372,898.3,9.0,97.4,3.08,350.0,3.53,5751.0,4.34,1.034,0.852,12.783,288.86823,47.75943
10468940,K01163.01,CONFIRMED,2.936527336,1.771,352.3,452.0,34.7,1.92,1209.0,505.22,5359.0,4.375,1.002,0.867,14.968,291.30222,47.697762
9825625,K00955.01,CONFIRMED,7.03902016,3.8633,529.8,189.0,54.3,2.45,1051.0,288.92,6321.0,4.434,1.058,1.108,15.067,289.4317,46.617531
9875711,K00956.01,CONFIRMED,8.360870704,2.7144,2039.7,159.0,120.9,3.67,690.0,53.68,4743.0,4.516,0.81,0.786,15.223,283.86603,46.789589
7661409,K00957.01,FALSE POSITIVE,3.14051153,8.2806,1444.4,428.0,139.5,31.01,1306.0,689.48,6108.0,4.443,0.974,0.959,15.246,282.35324,43.335129
1026957,K00958.01,CONFIRMED,21.76129812,1.243,1300.7,62.0,60.0,2.53,486.0,13.18,4859.0,4.612,0.72,0.781,12.559,291.25449,36.74361
10002261,K00959.01,FALSE POSITIVE,12.713794177,2.44093,36718.7,107.0,2981.3,2.31,181.0,0.26,2661.0,5.283,0.116,0.094,13.102,287.55972,46.957085
8176650,K00960.01,FALSE POSITIVE,15.801100028,6.37505,37545.0,85.0,1642.2,15.61,614.0,33.6,5383.0,4.587,0.789,0.885,15.513,295.47067,44.010738
2162635,K01032.01,CANDIDATE,1500.1406772,25.727,4129.9,,83.3,18.35,206.0,0.42,5009.0,3.755,2.283,1.083,13.862,291.97754,37.532551
5899544,K01034.01,FALSE POSITIVE,1.739428983,2.4894,5897.4,653.0,130.0,268.65,1268.0,612.49,5415.0,4.603,0.742,0.806,15.929,297.82956,41.141949
5963222,K01035.01,FALSE POSITIVE,1.217266418,3.3208,5811.5,1099.0,603.4,14.49,2378.0,7548.29,6631.0,4.145,1.638,1.366,13.371,292.76434,41.27528
5982353,K01036.01,FALSE POSITIVE,19.563092517,6.9547,12992.2,70.0,2477.0,23.76,965.0,205.39,6208.0,3.959,1.831,1.112,11.115,297.52545,41.261841
6205468,K01037.01,FALSE POSITIVE,3.7228551,12.8164,2969.2,357.0,294.8,5.67,1118.0,368.33,5873.0,4.547,0.863,0.954,15.513,291.98337,41.555111
8506766,K00138.01,FALSE POSITIVE,48.93786896,6.5868,7240.1,27.0,445.7,24.19,764.0,80.37,7066.0,4.094,1.761,1.406,13.96,295.94092,44.57835
3240706,K01098.01,FALSE POSITIVE,5.48990788,4.02,598.9,249.0,36.7,23.6,1039.0,275.65,5982.0,4.493,0.96,1.047,15.03,292.85608,38.37257
2853093,K01099.01,CONFIRMED,161.5278347,3.6734,4653.6,9.0,54.7,8.19,366.0,4.25,5778.0,4.285,1.213,1.033,15.435,291.57916,38.035831
3228824,K01100.01,FALSE POSITIVE,0.73093905,2.8437,451.1,1558.0,52.4,1.45,1488.0,1159.62,4768.0,4.588,0.711,0.714,15.736,289.76483,38.35236
3245969,K01101.01,CONFIRMED,11.39102358,2.303,448.6,94.0,10.5,1.67,618.0,34.55,4983.0,4.617,0.728,0.836,15.681,294.11566,38.393478
3231341,K01102.01,CONFIRMED,12.33343853,6.221,536.4,112.0,31.7,4.12,915.0,165.3,5896.0,4.197,1.24,0.884,14.925,290.41327,38.34375
10468940,K01163.02,CONFIRMED,8.01500821,3.0137,363.0,159.0,28.6,2.0,865.0,132.46,5359.0,4.375,1.002,0.867,14.968,291.30222,47.697762
10341831,K01164.01,FALSE POSITIVE,0.933749941,6.606,415.3,1440.0,88.8,12.93,919.0,168.44,3682.0,4.786,0.48,0.512,14.96,292.73892,47.49073
10337517,K01165.01,CONFIRMED,7.053934488,1.7244,511.5,190.0,56.3,2.36,840.0,117.33,5357.0,4.498,0.863,0.854,13.916,291.06293,47.484798
10337517,K01165.02,CONFIRMED,4.29263699,2.7,61.4,302.0,11.4,0.68,991.0,227.69,5357.0,4.498,0.863,0.854,13.916,291.06293,47.484798
10351231,K01166.01,CONFIRMED,7.6746614,1.9374,503.0,140.0,20.8,2.8,957.0,198.67,6063.0,4.47,1.001,1.079,15.44,296.13141,47.43882
10485179,K01167.01,FALSE POSITIVE,0.445275074,2.276,254.7,1200.0,86.3,1.21,1950.0,3419.7,5346.0,4.621,0.725,0.81,14.507,297.13327,47.628769
8561063,K00961.01,CONFIRMED,1.213770423,0.5532,1821.0,1100.0,111.4,0.78,525.0,18.03,3292.0,5.215,0.148,0.132,15.92,292.21906,44.61916
8561063,K00961.02,CONFIRMED,0.453287416,0.4445,1461.5,1193.0,150.4,0.76,729.0,66.14,3292.0,5.215,0.148,0.132,15.92,292.21906,44.61916
8892910,K00132.01,FALSE POSITIVE,10.810132734,4.4618,6165.2,129.0,806.5,13.95,985.0,222.68,6211.0,4.269,1.284,1.114,13.794,294.41245,45.130852
8561063,K00961.03,CONFIRMED,1.865114193,0.4279,1124.8,633.0,56.9,0.66,455.0,10.1,3292.0,5.215,0.148,0.132,15.92,292.21906,44.61916
10657664,K00964.01,FALSE POSITIVE,3.273699006,3.07626,6862.8,410.0,1293.1,22.36,3060.0,20728.79,10816.0,4.086,2.493,2.76,13.234,288.49948,47.996471
3337351,K00965.01,FALSE POSITIVE,7.047103499,3.3208,71318.0,186.0,274.9,51.86,955.0,196.62,5730.0,4.417,1.035,1.018,13.361,290.11569,38.40419
6153201,K01038.01,FALSE POSITIVE,0.530300102,2.8502,3040.0,,207.4,35.73,2410.0,7972.18,6184.0,4.448,1.038,1.1,15.435,299.26038,41.420231
5802486,K01039.01,FALSE POSITIVE,1.073917869,2.4305,1926.6,963.0,137.5,33.01,1794.0,2450.63,5962.0,4.479,0.959,1.011,15.686,295.16049,41.0793
5817553,K01040.01,FALSE POSITIVE,4.206096814,10.7381,1298.1,324.0,149.3,32.66,1252.0,581.11,6306.0,4.426,1.076,1.126,14.081,298.47424,41.07589
5982368,K01041.01,FALSE POSITIVE,19.56313723,6.8575,5536.0,59.0,157.8,9.73,706.0,58.71,5766.0,4.352,1.077,0.952,14.035,297.52863,41.259911
5816811,K01042.01,FALSE POSITIVE,2.227718792,4.9699,1039.0,301.0,124.3,8.88,1400.0,906.46,6038.0,4.508,0.922,1.0,14.85,298.33893,41.073479
5816165,K01043.01,FALSE POSITIVE,0.591914504,1.0225,1057.7,1919.0,56.3,27.21,1646.0,1746.78,5122.0,4.659,0.655,0.713,15.643,298.20035,41.011688
7102227,K01360.01,CONFIRMED,36.7704935,4.42,1346.6,37.0,40.8,2.83,437.0,8.6,5142.0,4.602,0.755,0.84,15.596,286.41,42.681549
7102227,K01360.02,CONFIRMED,14.58932429,2.4184,831.3,94.0,29.3,2.32,594.0,29.53,5142.0,4.602,0.755,0.84,15.596,286.41,42.681549
7102227,K01360.03,CONFIRMED,0.764017553,1.103,128.2,1685.0,13.2,0.86,1589.0,1503.79,5142.0,4.602,0.755,0.84,15.596,286.41,42.681549
6960913,K01361.01,CONFIRMED,59.8780258,4.8027,1419.1,25.0,51.8,2.19,273.0,1.31,4016.0,4.658,0.599,0.595,14.995,295.3045,42.475288
6837146,K01362.01,CANDIDATE,20.51360192,3.4769,1174.1,58.0,32.3,2.58,540.0,20.15,5310.0,4.608,0.704,0.733,15.406,281.60541,42.390419
11122894,K01426.02,CONFIRMED,74.92768653,4.74,4119.2,14.0,161.5,6.39,409.0,6.62,5618.0,4.46,0.897,0.846,14.232,283.20917,48.777641
11122894,K01426.03,CONFIRMED,150.0189511,4.3823,4319.7,10.0,106.2,32.6,325.0,2.62,5618.0,4.46,0.897,0.846,14.232,283.20917,48.777641
11129738,K01427.01,CONFIRMED,2.613020421,1.9588,599.7,408.0,31.1,1.5,713.0,61.24,3883.0,4.725,0.517,0.516,15.84,287.85773,48.774109
11401182,K01428.01,CONFIRMED,0.927859786,1.4279,515.3,1438.0,99.8,1.79,1361.0,813.3,4815.0,4.631,0.699,0.799,14.631,290.95755,49.203812
11030711,K01429.01,CONFIRMED,205.912735,9.992,2378.8,6.0,49.4,4.68,298.0,1.85,5644.0,4.457,0.969,0.981,15.531,292.3515,48.511082
11512246,K00168.03,CONFIRMED,7.10695741,5.1462,131.0,170.0,33.8,1.72,1157.0,422.8,5761.0,4.091,1.518,1.036,13.438,294.21893,49.479221
6607286,K01239.01,CANDIDATE,0.783276173,1.6735,264.7,1447.0,46.9,1.98,2149.0,5056.88,5640.0,4.247,1.233,0.979,15.005,292.17859,42.005909
6607286,K01239.02,CANDIDATE,3.17405898,2.3156,282.2,290.0,29.2,2.09,1348.0,780.46,5640.0,4.247,1.233,0.979,15.005,292.17859,42.005909
6690082,K01240.01,CONFIRMED,2.1395563,2.0678,266.1,625.0,48.9,1.76,1425.0,974.3,5534.0,4.338,1.08,0.926,14.466,291.3905,42.180592
6690082,K01240.02,CONFIRMED,4.807103254,0.9393,450.5,243.0,32.9,2.96,1088.0,330.84,5534.0,4.338,1.08,0.926,14.466,291.3905,42.180592
6448890,K01241.01,CONFIRMED,21.4054422,11.721,409.3,64.0,60.9,11.64,1087.0,330.0,4838.0,3.299,4.361,1.381,12.44,293.75836,41.871868
6448890,K01241.02,CONFIRMED,10.5007712,14.522,183.4,126.0,45.3,5.68,1378.0,852.28,4838.0,3.299,4.361,1.381,12.44,293.75836,41.871868
10730034,K01305.01,CONFIRMED,2.633852528,2.0206,259.8,506.0,23.3,1.38,1131.0,387.43,5114.0,4.463,0.878,0.817,15.173,291.3909,48.065609
10730034,K01305.02,CONFIRMED,6.18670882,2.909,202.6,202.0,14.3,1.21,851.0,123.96,5114.0,4.463,0.878,0.817,15.173,291.3909,48.065609
10858691,K01306.01,CONFIRMED,1.796320953,1.9139,210.9,749.0,22.1,1.2,1367.0,827.82,5576.0,4.503,0.829,0.8,15.587,290.67615,48.294289
10858691,K01306.02,CONFIRMED,3.468073,2.361,243.9,353.0,20.6,1.29,1098.0,343.57,5576.0,4.503,0.829,0.8,15.587,290.67615,48.294289
10858691,K01306.03,CONFIRMED,5.9142668,2.661,253.2,190.0,17.4,1.31,919.0,168.51,5576.0,4.503,0.829,0.8,15.587,290.67615,48.294289
8107380,K00162.01,CONFIRMED,14.00640392,4.6919,716.4,96.0,109.3,3.11,807.0,100.09,5788.0,4.323,1.124,0.969,13.837,295.16382,43.963039
6936909,K01363.01,CONFIRMED,3.546531809,2.2746,442.7,374.0,26.4,2.18,1212.0,510.26,5993.0,4.489,0.986,1.093,15.934,287.91635,42.437302
6936909,K01363.02,CONFIRMED,5.70070626,1.6408,379.8,221.0,15.2,2.03,1035.0,270.62,5993.0,4.489,0.986,1.093,15.934,287.91635,42.437302
6962977,K01364.01,CONFIRMED,20.8341497,4.522,803.1,54.0,26.2,2.26,563.0,23.82,5296.0,4.538,0.808,0.821,15.956,295.76614,42.424278
6962977,K01364.02,CONFIRMED,7.0556584,3.0479,705.6,165.0,32.1,2.13,808.0,100.88,5296.0,4.538,0.808,0.821,15.956,295.76614,42.424278
11176127,K01430.01,CONFIRMED,10.47548084,2.3024,1070.7,129.0,40.3,2.11,540.0,20.15,4463.0,4.677,0.611,0.662,15.415,283.03979,48.825359
11176127,K01430.02,CONFIRMED,22.92886314,2.0831,908.9,56.0,21.3,2.08,416.0,7.09,4463.0,4.677,0.611,0.662,15.415,283.03979,48.825359
11176127,K01430.03,CONFIRMED,77.4740991,4.168,1543.6,15.0,27.5,2.63,277.0,1.4,4463.0,4.677,0.611,0.662,15.415,283.03979,48.825359
11075279,K01431.01,CANDIDATE,345.1589354,7.5646,5087.9,4.0,197.9,7.79,241.0,0.8,5597.0,4.515,0.931,1.032,13.46,287.02228,48.681938
11014932,K01432.01,CONFIRMED,6.88595222,4.148,428.5,197.0,34.5,2.68,946.0,189.35,5616.0,4.394,0.999,0.903,15.017,283.20697,48.580502
6607447,K01242.01,CANDIDATE,99.6442783,5.1772,3215.6,13.0,163.2,8.48,415.0,6.98,6102.0,4.447,1.016,1.049,13.75,292.22839,42.03537
6677256,K01243.01,FALSE POSITIVE,3.125814002,1.7895,238.8,364.0,32.0,1.88,1460.0,1073.04,6358.0,4.346,1.181,1.125,14.521,287.14944,42.105209
8030148,K00155.01,CONFIRMED,5.660669429,4.6483,737.8,237.0,201.1,3.24,1115.0,365.53,5746.0,4.266,1.173,0.927,13.494,292.3215,43.881168
6692833,K01244.01,FALSE POSITIVE,10.80487163,2.7215,292.7,123.0,27.4,1.71,857.0,127.84,6092.0,4.471,0.998,1.074,14.503,292.23724,42.154289
6693640,K01245.01,CONFIRMED,13.71938426,5.5677,316.4,96.0,48.3,1.98,864.0,131.94,6387.0,4.41,1.105,1.145,14.2,292.47821,42.142288
10858691,K01306.04,CONFIRMED,29.2214959,4.014,394.0,37.0,14.6,1.81,539.0,20.03,5576.0,4.503,0.829,0.8,15.587,290.67615,48.294289
10973814,K01307.01,CONFIRMED,44.8520997,3.5729,780.8,28.0,33.0,3.35,513.0,16.35,5514.0,4.345,1.071,0.926,14.775,290.92746,48.44355
